Carimbo de data/hora,Quote,Author
2021/12/15 23:49:27,"Silverstone is normally quite a tricky place for the set-up and for finding a good balance, because you have a big difference between the low-speed and high speed corners, and there are not really any medium-speed corners in between.",Robert Kubica
2021/12/15 23:49:28,"Basically, it is always good for a team if both drivers are very quick.",Robert Kubica
2021/12/15 23:49:29,The price for winning is not the same for your life.,Robert Kubica
2021/12/15 23:49:30,"Poland is my home country but in go-karts, Formula Renault and Formula 3, I always raced for Italian teams and spent over a year living close to Monza, so this whole area holds good memories for me.",Robert Kubica
2021/12/15 23:49:30,"Unfortunately in motorsport, accidents can happen.",Robert Kubica
2021/12/15 23:49:32,"Regarding KERS, I have mixed feelings. As I am a tall and relatively heavy person I have disadvantages regarding the weight and consequently the weight distribution of the car. But on the other hand KERS could be a big advantage because of the boost.",Robert Kubica
2021/12/15 23:49:33,"As always, testing can only give you ideas on where you are. And it can also mislead you.",Robert Kubica
2021/12/15 23:49:34,Whenever I jump into the car I always try to do my best.,Robert Kubica
2021/12/15 23:49:35,The brain adapts very quickly. It is incredible how quickly we can adapt and what progress we can make in a very short time.,Robert Kubica
2021/12/15 23:49:36,You have to first of all feel good with yourself before doing something which requires being fast or driving a racing car.,Robert Kubica
2021/12/15 23:49:37,I didn't know if I would get the chance to return to F1.,Robert Kubica
2021/12/15 23:49:38,"I drive like my body and my limitations leave me to do it. After my accident, I discovered that to do a roundabout in the road car, you don't have to grab the steering wheel, you can use friction to turn.",Robert Kubica
2021/12/15 23:49:39,"I have never been ready 100% even when I have been racing on my, let's say, gold times.",Robert Kubica
2021/12/15 23:49:40,I think there is only one person who can judge what I can do behind the steering wheel - and that's myself.,Robert Kubica
2021/12/15 23:49:41,It will be a dream to come back to F1.,Robert Kubica
2021/12/15 23:49:42,"I don't know what it will bring, but definitely it's a nice feeling to know I can drive an F1 car after such a difficult period and having my limitations.",Robert Kubica
2021/12/15 23:49:43,Nothing is impossible.,Robert Kubica
2021/12/15 23:49:45,I have never been ready 100% even when I was racing in my gold times.,Robert Kubica
2021/12/15 23:49:46,"I always said that I took a lot energy, a lot of time for me to recover and come back to the sport and join back in F1, but I would like to stay.",Robert Kubica
2021/12/15 23:49:47,"You know if you have driven well or not, but sometimes because of the car or package you simply cannot do any more.",Robert Kubica
2021/12/15 23:49:48,"In a rally car when you put a 20 kg spare wheel in a car which is weighing 1,300 kg, you feel it.",Robert Kubica
2021/12/15 23:49:49,Things can change very quickly in Formula 1.,Robert Kubica
2021/12/15 23:49:50,"Hungary we know it's a difficult track, it's one of the most physical tracks.",Robert Kubica
2021/12/15 23:49:51,Often people forget motorsport is a sport.,Robert Kubica
2021/12/15 23:49:52,"My aim, as always, is to deliver a good and consistent performance across the year. That is the goal for any driver.",Robert Kubica
2021/12/15 23:49:54,"I don't think KERS will change the overall picture - the gaps between the teams won't get any bigger. And I don't expect more overtaking, especially not under braking. The braking distances of modern F1 cars are just too short to make a big difference.",Robert Kubica
2021/12/15 23:49:55,"When you do everything you can to be an F1 driver and suddenly it stops, it's not painful but it's definitely not something you were looking for.",Robert Kubica
2021/12/15 23:49:56,I will always give 100 percent and I am looking to finish in the points on a consistent basis.,Robert Kubica
2021/12/15 23:49:57,"We have seen a tendency for cars running the f-duct to use higher downforce levels than normal, because they can stall the rear wing and still generate good top speed.",Robert Kubica
2021/12/15 23:49:58,"The more experience you have, the more confidence you get and the more ready you are.",Robert Kubica
2021/12/15 23:49:59,"It is one thing to drive a Formula 1 car, and it is another thing to actually race it.",Robert Kubica
2021/12/15 23:50:01,Every single rally is a different character.,Robert Kubica
2021/12/15 23:50:02,"In order to become a complete driver I believe that rallying will give me extra bits, because of gravel, because of different characteristics.",Robert Kubica
2021/12/15 23:50:02,"I always enjoy street circuits, especially Monaco, and I've always gone well there.",Robert Kubica
2021/12/15 23:50:04,"I had a great opportunity to be an F1 driver but, on the other hand, I have a great opportunity to become a rally driver with a very good programme.",Robert Kubica
2021/12/15 23:50:05,"Using KERS and the adjustable front wing is not particularly difficult. Once you've worked out where to use KERS to optimum effect at each track, and in which places you adjust the front wing, it happens pretty much automatically.",Robert Kubica
2021/12/15 23:50:06,KERS definitely helps on a straight when you want to overtake somebody who doesn't have the system.,Robert Kubica
2021/12/15 23:50:07,"I spent many years in Italy, I've lived just 5km away from the track and the Monza atmosphere is very special.",Robert Kubica
2021/12/15 23:50:08,"In December 2005 I had a very good opportunity to test Renault's world championship-winning car at Barcelona, and after 30 laps I was setting really good times, so I know what it's like to drive a really good car.",Robert Kubica
2021/12/15 23:50:09,"When you get to an F1 car and after one lap you see the pace is there, it is special emotions and I miss it so much.",Robert Kubica
2021/12/15 23:50:10,It is not that I lost my biggest passion - it is still racing.,Robert Kubica
2021/12/15 23:50:12,We can forget how motorsport can be dangerous.,Robert Kubica
2021/12/15 23:50:13,"Of course I have to work harder because I have my limitations, and I have to prepare better and in a different way my body and mental strength, but that is part of my life.",Robert Kubica
2021/12/15 23:50:14,Driving on gravel is very demanding. There are lots of movements on the steering wheel which put a lot of stress on my arm and my hand.,Robert Kubica
2021/12/15 23:50:15,If you've led the championship after seven races you should be fighting for the title.,Robert Kubica
2021/12/15 23:50:18,"You should never feel comfortable. There is something wrong if you are. You should always feel under threat, on the edge of your seat and pushing yourself. Win one and you want to win more. It's never-ending.",Damon Hill
2021/12/15 23:50:19,"Last year was a lifetime, a whole career in one season. We went from being the dregs to winners.",Damon Hill
2021/12/15 23:50:20,"Realistically, we could aim for the top three in the constructors championship. Realistically, we could look at winning more races. Three race wins would be very satisfying.",Damon Hill
2021/12/15 23:50:21,"If someone is being absolutely critical of me as a driver, what could they say? I am also critical of myself to try and keep things in perspective. That is very important.",Damon Hill
2021/12/15 23:50:22,"It was five years since I'd won a race, so I was a bit bewildered.",Damon Hill
2021/12/15 23:50:24,I have always liked a challenge.,Damon Hill
2021/12/15 23:50:25,"If I am pushed I will push back, that is the way I am. I am very British. We don't like to be pushed around. When the chips are down we might have to step into grey areas.",Damon Hill
2021/12/15 23:50:26,"To be honest, I think for part of my late teens my character didn't really develop very much. I was in a state of cold storage.",Damon Hill
2021/12/15 23:50:27,"People ask me to describe myself, but it's a very personal thing. You don't feel comfortable.",Damon Hill
2021/12/15 23:50:28,"The sport would not survive today if drivers were being killed at the rate they were in the 1960s and '70s. It would have been taken off the air. It is beamed into people's living rooms on Sunday afternoons, with children watching.",Damon Hill
2021/12/15 23:50:30,"Some books claim I have already clocked up a century of Grands Prix, but let me put the record straight. Australia will be my 100th start, and I aim to mark the milestone with a cracking performance. It could even be celebrated with a victory.",Damon Hill
2021/12/15 23:50:31,"I am surprised people took so long to pick up on the fact that my contract expires at the end of this year. Eddie has to decide who he wants to drive, so there is no secret anywhere. I am not concerned. It does not sit with my objectives to be competitive.",Damon Hill
2021/12/15 23:50:32,I am not allowing myself to get carried away.,Damon Hill
2021/12/15 23:50:33,"I had a lot of time to think, and that is not good for your mind. And when it actually happened, it was not so much a celebration but the relief. It was an exorcism anxiety. After each race there is a procedure in which you get taken off to the podium and the TV interviews.",Damon Hill
2021/12/15 23:50:35,I try to keep myself on an even keel by trying to be as critical of myself as I am of other people. I try to separate my performance from myself.,Damon Hill
2021/12/15 23:50:36,"There are a lot of factors in the life of an F1 driver which can combine to make you believe that you are somehow above normality. I think that is a mistake to start believing that. But, at the same time, it is important to be confident.",Damon Hill
2021/12/15 23:50:37,"The British tend to shy away from the spotlight. We don't like being singled out in any way, and I think that is something which is important for me to learn to do.",Damon Hill
2021/12/15 23:50:38,I am very much aware that if I am getting good press at the moment I could just as easily be getting bad press. I cannot have the good and forget the bad. You have to accept it both ways.,Damon Hill
2021/12/15 23:50:39,"If I am treated fairly, I like to do things in a fair manner. That is the way I have been all my career. I haven't tried to do things in an underhanded way.",Damon Hill
2021/12/15 23:50:40,"I think at times I appear to be miserable when I am not... I might be having quite a good thought at that moment, but it seems I look miserable. I am not.",Damon Hill
2021/12/15 23:50:41,The problem comes when you say that danger is part of the equation. Then you don't do any more work on safety. That shouldn't happen.,Damon Hill
2021/12/15 23:50:43,Winter testing is essential but there comes a point where you have had enough of all the rehearsals and the pretend racing. You just want to get down to the real action.,Damon Hill
2021/12/15 23:50:44,"Because it is my second season with the team, no time has been wasted in getting to know the people I'm working with. I am aware of what the team is capable of and how the organisation works, and they are familiar with what makes me tick.",Damon Hill
2021/12/15 23:50:45,It is necessary to relax your muscles when you can. Relaxing your brain is fatal.,Stirling Moss
2021/12/15 23:50:46,Motion is tranquility.,Stirling Moss
2021/12/15 23:50:47,Movement is tranquility.,Stirling Moss
2021/12/15 23:50:48,There are two things no man will admit he cannot do well: drive and make love.,Stirling Moss
2021/12/15 23:50:49,"I believe that if a man wanted to walk on water, and was prepared to give up everything in life, he could do it.",Stirling Moss
2021/12/15 23:50:50,"The racing driver's mind has to have the ability to have amazing anticipation, coordination, and reflex. Because of the speed the car goes.",Emerson Fittipaldi
2021/12/15 23:50:51,A racing driver has to be a good driver.,Emerson Fittipaldi
2021/12/15 23:50:52,"Also, I am very religious. It gave me peace of mind all my career.",Emerson Fittipaldi
2021/12/15 23:50:53,"I am very happy because motor racing is very important outside the states, very big all over the world.",Emerson Fittipaldi
2021/12/15 23:50:54,"I go to see grand prix every year, and I watch every race on TV for sure. I probably go to three or four CART races and three or four Formula One races.",Emerson Fittipaldi
2021/12/15 23:50:56,"I think with new president Chris Pook of CART, he is very active and strong.",Emerson Fittipaldi
2021/12/15 23:50:57,I was extremely aggressive from the start.,Emerson Fittipaldi
2021/12/15 23:50:57,Indy car racing is much more aggressive.,Emerson Fittipaldi
2021/12/15 23:50:58,"There are many young talents in Brazil. There is a lot of hope in Felipe Massa. It is very difficult to judge him in his first year, but by the end of the end we are going to have a better position how he does in Formula One.",Emerson Fittipaldi
2021/12/15 23:50:59,"When I came to America Al Unser, Jr. was very difficult. And Bobby Unser.",Emerson Fittipaldi
2021/12/15 23:51:00,"You have to visualize a second or two ahead of your car what line you are taking, what you are going to do, before you get there because it comes too fast.",Emerson Fittipaldi
2021/12/15 23:51:01,"You are going in one second the length of a football field. That means you brain is receiving information from your body what the car is doing physically, bumping, balance, performance.",Emerson Fittipaldi
2021/12/15 23:51:03,"Gary Smith, when I came to America, taught me a great deal about racing.",Emerson Fittipaldi
2021/12/15 23:51:04,"I based in Brazil, Sao Paulo, but I come very often to the states, and I travel all over the world.",Emerson Fittipaldi
2021/12/15 23:51:05,I have to accept risk as a racing driver.,Emerson Fittipaldi
2021/12/15 23:51:06,I know if someone is coming from my right side. I could feel it.,Emerson Fittipaldi
2021/12/15 23:51:07,I wanted to be the best in the world.,Emerson Fittipaldi
2021/12/15 23:51:07,"I was extremely lucky. I had some huge crashes and yet I am still here, thanks to God.",Emerson Fittipaldi
2021/12/15 23:51:09,To race Formula three is very high risk and I am not going to take a chance. Thank god I am not doing it!,Emerson Fittipaldi
2021/12/15 23:51:10,You had to decompress the pressure before the race. I taught my heart to relax. I lay down before the race. It gave me more energy just before the race.,Emerson Fittipaldi
2021/12/15 23:51:12,"I don't see myself as a leader, I just feel that everything I say, people are listening and people are doing.",Felipe Massa
2021/12/15 23:51:13,"I am happy to start from zero, to create, to restart.",Felipe Massa
2021/12/15 23:51:14,Positive things come out of even the most difficult times.,Felipe Massa
2021/12/15 23:51:16,"My son understands a lot and he's pushing me really hard. He always tells me 'you need to win, you need to be good.' He's happy to see that his father is racing and I think he understands step by step more about Formula One and he really likes it.",Felipe Massa
2021/12/15 23:51:17,"When I entered Formula One in 2002 basically all I had was my talent, but now I also have the technical knowledge which enables me, together with my engineers, to fully exploit the potential of the car.",Felipe Massa
2021/12/15 23:51:19,I always respect my team and my competitors. I never had problems with anybody.,Felipe Massa
2021/12/15 23:51:21,"Sauber had a bad championship the year after they fired me and so if I had stayed it would have not been so good. Sometimes life does these things to you because it's the right thing. You think it's wrong, 'initially, but life proves different.",Felipe Massa
2021/12/15 23:51:22,My mother never watches the start of my races - because she fears for me.,Felipe Massa
2021/12/15 23:51:23,"What I'm really trying to do is make karting important like it is. I mean, karting is our sport, this should be really important.",Felipe Massa
2021/12/15 23:51:24,When you're not winning it's easy to complain!,Felipe Massa
2021/12/15 23:51:25,"A team that can build a stronger car, a stronger working environment. A team that has the possibility to create something, that would be interesting.",Felipe Massa
2021/12/15 23:51:27,"Everything for us as a driver is related to our working, on your work and how you feel. It helps how you feel, how happy you are; also for your private life.",Felipe Massa
2021/12/15 23:51:28,I am not really a problem personality.,Felipe Massa
2021/12/15 23:51:29,"The accident did not change my life, change the way I think, the way I work. For sure, it gave me even more experience. The biggest problem was my sight, I couldn't see with my left eye.",Felipe Massa
2021/12/15 23:51:30,Playing dirty has never been part of my game.,Felipe Massa
2021/12/15 23:51:31,"Since he sold his team, Eddie Jordan has had nothing to do with F1 except for what he says in the press!",Felipe Massa
2021/12/15 23:51:33,It is important to work to get the good result. If you have that nothing else is important.,Felipe Massa
2021/12/15 23:51:34,"I enjoyed my first season with Sauber, for sure.",Felipe Massa
2021/12/15 23:51:35,"I retired in Formula One and I think it was the right time, so I'm happy with my decision.",Felipe Massa
2021/12/15 23:51:36,If I don't get a race deal then I expect to be a test driver for a top team.,Felipe Massa
2021/12/15 23:51:38,"With all the traveling I'm doing, it's really important for me to be able to relax when I'm at home.",Felipe Massa
2021/12/15 23:51:39,"On the one hand, I set my goals high, but on the other I do not underestimate our competitors either, who are using all their resources to challenge us. However, I also see what a fantastic job Sauber is doing and the progress we are constantly making.",Felipe Massa
2021/12/15 23:51:40,"I'm pretty relaxed, trying to enjoy the races, trying to do the best I can in the car, trying to the give the best to the team, and that's the most important thing.",Felipe Massa
2021/12/15 23:51:41,"These days it is not very easy to overtake in Formula One, the cars have great aerodynamic downforce. When you are behind a car, you lose downforce.",Felipe Massa
2021/12/15 23:51:42,"When you're talking about proper competition, I think Formula E has good competition.",Felipe Massa
2021/12/15 23:51:43,That's the only difference in Formula E from other championships - it's more unpredictable.,Felipe Massa
2021/12/15 23:51:45,"For sure people around me, they always say don't do ovals, we are not happy to see you doing that. I'm not saying I'm scared, I'm not scared to do ovals. But I never thought about it. I was not really planning to go to do Formula Indy.",Felipe Massa
2021/12/15 23:51:45,I'm a big supporter of safety.,Felipe Massa
2021/12/15 23:51:47,"I don't want to be the king, 'I don't need that, I want to race even without the helmet, I am the king.' I am not like that. I just want to make things better for the drivers and for the safety.",Felipe Massa
2021/12/15 23:51:48,"Everything in life has a meaning. If something bad happens it's because you need to learn, to grow.",Felipe Massa
2021/12/15 23:51:50,"When I woke up I didn't know why I was in hospital so I was asking 'Why am I here?' I was pulling all the tubes and my brother Eduardo tried to stop me so we had a fight. The accident was just so unlucky, but I know I am lucky to be alive.",Felipe Massa
2021/12/15 23:51:51,"For sure working with Ferrari is a great pleasure. It's a great team, it's a great experience and it's a great dream as well to be there.",Felipe Massa
2021/12/15 23:51:52,"It's jewelry for men, so definitely it's very nice to have a good watch on your wrist.",Felipe Massa
2021/12/15 23:51:53,"I still wanted to race in Formula One, for a correct team, a nice team, one that is professional, where you would feel important. But there was no position for me to carry on, so I felt if that opportunity wasn't there, then it would be better for me to stop, and start thinking about doing different things.",Felipe Massa
2021/12/15 23:51:54,I really believe that if you deserve something then one day you will get it.,Felipe Massa
2021/12/15 23:51:55,I'm not the kind of guy who will blame other people if things don't work out.,Felipe Massa
2021/12/15 23:51:56,If I don't drive then I am not the same person. Ever since I was a small boy this is my life.,Felipe Massa
2021/12/15 23:51:57,"Honestly, I think they need to work to improve the categories. If the driver goes from the go-kart to F3 one year and then to F1, why do we have GP3, GP2?",Felipe Massa
2021/12/15 23:51:58,I feel competitive all the time I'm in the car.,Felipe Massa
2021/12/15 23:51:59,My dream is always to win the championship and I will keep fighting to achieve what I want.,Felipe Massa
2021/12/15 23:52:00,"Ferrari is very political, at Ferrari everything is difficult. So if you win you have a lot of pressure and if you don't win you have even more.",Felipe Massa
2021/12/15 23:52:01,"My family is important to me. They have always been close to me during my career, victories and defeats, and the most difficult moments.",Felipe Massa
2021/12/15 23:52:02,"Sometimes in the difficult moments in you life you learn more, you grow up more.",Felipe Massa
2021/12/15 23:52:03,I was sure after the accident when in hospital in Hungary that I was not in the position not to lose any races.,Felipe Massa
2021/12/15 23:52:05,Everything can change pretty quickly in Formula One in two or three races.,Felipe Massa
2021/12/15 23:52:06,"I talked to everyone. But I also did work with a professional psychologist, sporting psychologist. That was just the beginning. After that I was able to change the direction to think, the direction to work and I think it was like training I did.",Felipe Massa
2021/12/15 23:52:07,"I love watches, for sure. The watch I love the most is Richard Mille because it's part of something that started from zero.",Felipe Massa
2021/12/15 23:52:08,"I have some old cars, but I have some modern cars as well. And I have some race cars, the cars that I race. I have some Ferraris.",Felipe Massa
2021/12/15 23:52:09,I'm very confident about being on the grid in Australia in 2003.,Felipe Massa
2021/12/15 23:52:10,My year with Ferrari was of incredible value to me. I learned a lot about all the technical aspects of the car and also how to improve my work with the engineers.,Felipe Massa
2021/12/15 23:52:11,"I already lived in Switzerland in 2002, and from this time I know that it's a very calm country. I really enjoy living there.",Felipe Massa
2021/12/15 23:52:12,I know I am lucky to be alive - but I will race again.,Felipe Massa
2021/12/15 23:52:13,"The worst feeling is when you don't have brakes, you cannot stop the car and you see that the wall is just coming in front of you. That's really a very scary moment.",Felipe Massa
2021/12/15 23:52:14,I was always interested in maybe being in Formula E as I said many times when I was still racing in F1.,Felipe Massa
2021/12/15 23:52:15,"My goal is to be competitive, the best as I can give. My goal never changes in whole my career.",Felipe Massa
2021/12/15 23:52:16,"The Italians - they cannot talk without shaking the hands. And I am like that, I'm from Brazil as well.",Felipe Massa
2021/12/15 23:52:17,"I don't think really we need to race in F1 just to risk your life, or to be in danger is nice for the people. I don't think it's really like that.",Felipe Massa
2021/12/15 23:52:18,"Every day you are in the media for good or for bad and sometimes this is not helping the driver or the team to control the driver in the best way as well. But Ferrari is Ferrari and the biggest, most famous team in Formula One, so you have a lot more pressure there than at another team.",Felipe Massa
2021/12/15 23:52:19,"When I got to Ferrari I learnt to be less aggressive, and how to set up the car for my driving style.",Felipe Massa
2021/12/15 23:52:21,"At Ferrari they didn't give me the space, and at Honda I had the space but I didn't have the machinery.",Rubens Barrichello
2021/12/15 23:52:22,I won at Hockenheim in 2000 and I guess we always make the first victory the most special one.,Rubens Barrichello
2021/12/15 23:52:23,"Nineteen ninety-five, when I was still with Jordan, was the lowest moment. It was my third season and the travel was getting to me and I was missing my family. I felt under a lot of pressure and even thought of going to America - to race there.",Rubens Barrichello
2021/12/15 23:52:24,I don't care about the future. I feel the future always reserves enough good things for you if you stay open and you smile.,Rubens Barrichello
2021/12/15 23:52:25,The whole thing about F1 that the bad boy is the winner is wrong.,Rubens Barrichello
2021/12/15 23:52:27,Your objectives change throughout your career and with more experience you kind of use the energy for the good stuff and you don't burn energy for the wrong stuff.,Rubens Barrichello
2021/12/15 23:52:28,"I ended up signing for IndyCar and it was a good decision. I should have waited another 10 days to actually talk to all of the teams, because I just went in, boom, I got the first offer and I said OK I'm racing. It's almost like it was the girlfriend just gives you a no and then you just get the next one that gives you a yes.",Rubens Barrichello
2021/12/15 23:52:29,I had the offer to race Stock Cars. I refused the first time.,Rubens Barrichello
2021/12/15 23:52:30,"I eventually wanted to do Stock Cars, because it was my dream as a child, after I have done Europe, I have always liked to see the Stock Cars.",Rubens Barrichello
2021/12/15 23:52:31,My wife is terrified. She thinks I'm going to race forever.,Rubens Barrichello
2021/12/15 23:52:33,I am in constant contact with the factory on a daily basis by phone. I speak to many people: to Ross Brawn and to Jean Todt and my race engineer. I have many sources I can speak with to find out what has been happening.,Rubens Barrichello
2021/12/15 23:52:34,"But when you are focused on your job, if you know you have given your very best, no matter where you finished, then that is great.",Rubens Barrichello
2021/12/15 23:52:36,"If you sign someone with the speed but whose time is over, they will set up the car differently and badly. You are 80 percent of the time going through corners, and you set up the car differently compared to someone who comes and wants to go flat out.",Rubens Barrichello
2021/12/15 23:52:37,I am very excited to confirm I will be at BAR. I wish to thank Ferrari for six fantastic years.,Rubens Barrichello
2021/12/15 23:52:40,I had other proposals and I was talking to people but then I decided that staying at Ferrari would give me my best chance of winning the championship.,Rubens Barrichello
2021/12/15 23:52:41,"I am a man of Brazil, of F1. My middle name needs to change to Rubens F1 Barrichello. I have no intention of saying goodbye.",Rubens Barrichello
2021/12/15 23:52:42,"I have a lot of faith in myself. Physically, I could drive forever.",Rubens Barrichello
2021/12/15 23:52:43,"I've always had the speed, but the experience comes along naturally.",Rubens Barrichello
2021/12/15 23:52:44,"People seem to think you can change cars and just get on with life. Sometimes you do, but it was quite tough for me to understand the whole philosophy and to drive the car.",Rubens Barrichello
2021/12/15 23:52:45,"I think 19 years, what I've done, you see nowadays people get there with money and so on, but they last one or two years. To be able to have lasted that long, it's still impressive for me. I had a blast being a Formula 1 driver.",Rubens Barrichello
2021/12/15 23:52:47,I am so competitive I cannot imagine myself without a racing car.,Rubens Barrichello
2021/12/15 23:52:48,The highs in my career have been overcoming the problems and smiling at them and getting on.,Rubens Barrichello
2021/12/15 23:52:49,"When you're limited on parts and you have reliability issues, you don't get the testing done. You need to really develop the car.",Rubens Barrichello
2021/12/15 23:52:51,"First of all you need to have speed. If you only have experience and don't have the speed, then you are never going to get the speed. This is the main point. So you are better off getting someone quick and you develop him with experience.",Rubens Barrichello
2021/12/15 23:52:52,The team came together. We're looking forward to the next race.,John Surtees
2021/12/15 23:52:53,The team did a superb pitstop. We had steadily improved.,John Surtees
2021/12/15 23:52:54,Our driver policy was partly dictated by who was available because of other contracts.,John Surtees
2021/12/15 23:52:55,"If he can't do it with Ferrari, well, he can't do it.",John Surtees
2021/12/15 23:52:56,I get appalled when I see good drivers being left on the sidelines because they haven't come up with the half million to a million to put themselves in a competitive car.,John Surtees
2021/12/15 23:52:57,A1 Great Britain has to look at the longer term.,John Surtees
2021/12/15 23:52:58,We couldn't get the car back until well after the end of the race and we had very little time for repairs.,John Surtees
2021/12/15 23:53:00,Obviously the first sentiment is disappointment that we didn't get the car home and more disappointment that at the time that it stopped the car was in the lead.,John Surtees
2021/12/15 23:53:01,I left with nothing and needing to begin a new career.,John Surtees
2021/12/15 23:53:02,Everything you need to get that relaxed driving that brings consistency only comes with practice.,John Surtees
2021/12/15 23:53:03,"They say Formula One is a market which it can't be, obviously. Our market is independent, it's a sport.",Bernie Ecclestone
2021/12/15 23:53:04,What we need now is a Treaty of the World not a Treaty of Rome.,Bernie Ecclestone
2021/12/15 23:53:05,"People want to build new circuits around the world and they say: 'We'll come to Silverstone and have a look how it's done', and I tell them to stay away.",Bernie Ecclestone
2021/12/15 23:53:07,"It's always fantastic to be on the podium, and, of course, the top step is always our target.",Romain Grosjean
2021/12/15 23:53:08,"I think I am disciplined when I need to be, and relax when I can.",Romain Grosjean
2021/12/15 23:53:08,"Singapore is a pretty fantastic place, and the race is always a challenge.",Romain Grosjean
2021/12/15 23:53:09,"I have a great love for cuisine, so I'm always interested in local food, and there are so many interesting dishes, spices and ingredients in India.",Romain Grosjean
2021/12/15 23:53:11,"I know I won't be the first one to say this, but Suzuka is definitely my favourite circuit of the year.",Romain Grosjean
2021/12/15 23:53:13,"As a driver, you always want to be in the car getting as much experience as possible; especially when there's something new like different tyres.",Romain Grosjean
2021/12/15 23:53:13,I love street races; there's something about racing in the middle of a city.,Romain Grosjean
2021/12/15 23:53:15,"It's a special feeling when you are blasting through the park along the Monza straights, and there are so many really enthusiastic fans there. I have to admit, though, it's not only the racing I'm looking forward to, as Italian cuisine is superb.",Romain Grosjean
2021/12/15 23:53:16,"Silverstone is challenging, but it has a good feel. It's one of the quickest tracks of the year, with legendary corners like the Magotts, Becketts, Chapel complex.",Romain Grosjean
2021/12/15 23:53:18,"Monaco is a very special event in its own right, and the atmosphere is quite crazy! As a driver, you have to stay calm and relaxed and try to do your job.",Romain Grosjean
2021/12/15 23:53:19,Sometimes the challenge of beating the jet lag and getting a decent sleep can be as hard to solve as finding the right setup for the car!,Romain Grosjean
2021/12/15 23:53:20,"I like Hockenheim because I've raced there quite a few times. In fact, one of my first single seater races was there in Formula Renault 1.6 in 2003.",Romain Grosjean
2021/12/15 23:53:22,I usually sleep ten to eight hours per night. I sometimes also have a nap in the afternoon.,Romain Grosjean
2021/12/15 23:53:24,Singapore is a pretty special race with it being held at night; it makes a great show for the fans.,Romain Grosjean
2021/12/15 23:53:25,"I went to SG Formula and became Formula Renault 2.0 Champion. I went then to ART in Formula 3 and became Champion. Then I stayed with the team in GP2 Asia Series, and again, I became Champion. Then the first year of GP2 was really great. I was P4 at the end of the season, which was a fantastic result.",Romain Grosjean
2021/12/15 23:53:26,"Under adrenalin, at the end of the race, we can say things that we really don't think.",Romain Grosjean
2021/12/15 23:53:28,"As a driver, you want to race every lap possible, especially when you've got a good car.",Romain Grosjean
2021/12/15 23:53:29,"I did almost every job in the bank. It was real life, waking up in the morning, putting on a suit and tie and then having to go to work.",Romain Grosjean
2021/12/15 23:53:31,Tyre management has always been part of the qualifying strategy and the race itself. I don't know about others; I just know that I always push as much as I can to obtain the best result possible.,Romain Grosjean
2021/12/15 23:53:32,"Every track has its challenges, but Suzuka is a continuous test of a driver's skills, and I think that's what makes it so beautiful to drive.",Romain Grosjean
2021/12/15 23:53:33,"If I had to pick favourite parts of Interlagos, I would say the first and last corners. The first corner is really technical and punishes you if you get it wrong, while the last corner is so fast and really puts quite a strain on your body. As a driver, I really enjoy these corners.",Romain Grosjean
2021/12/15 23:53:34,"You never want to concede a place, but when you're leading the race or fighting for a podium position, you can find ways to make your car very wide!",Romain Grosjean
2021/12/15 23:53:36,"Our regular fitness programme means that the race lasting longer than others should not be a problem, but something you have to prepare for in Singapore is ensuring you always keep well-hydrated, as the heat and humidity can easily dehydrate you.",Romain Grosjean
2021/12/15 23:53:37,"An English summer's day is wonderful, but sometimes you have to look hard to find one!",Romain Grosjean
2021/12/15 23:53:39,"Monaco is quite a specialist track, and it is very difficult to say if a car will be suited to it or not. It's bumpy on the straights, and it's a very low-grip surface. All these things mean that you never know what to expect.",Romain Grosjean
2021/12/15 23:53:39,"Montreal is different from Monaco, as there are some long straights and big braking moments.",Romain Grosjean
2021/12/15 23:53:40,The key is trying to go quick without killing your tyres.,Romain Grosjean
2021/12/15 23:53:41,"I always wake up kind of early - well, early for me, which is about 8 A.M.",Romain Grosjean
2021/12/15 23:53:42,"I like running. I am lucky for that; I don't find it hard. I like it as much as relaxing, actually. I am very focused on driving, and I don't like to party too much; that's just who I am.",Romain Grosjean
2021/12/15 23:53:44,"I like to smile a lot before going in the car. I make jokes, even on the grid, and then I can still manage to focus when it counts.",Romain Grosjean
2021/12/15 23:53:45,"You can gain a lot of time from an aggressive strategy, but you can lose a lot of time from an aggressive strategy.",Romain Grosjean
2021/12/15 23:53:46,"My wife is used to Formula One, and she understands the life.",Romain Grosjean
2021/12/15 23:54:56,It's the fear of failure that drives all of us at Red Bull.,Christian Horner
2021/12/15 23:54:57,"Red Bull is an energy drinks company operating a team in F1, of course it doesn't sit particularly well when you are competing against iconic brands like Ferrari and Mercedes. We are happy to be perceived as a bit of a maverick.",Christian Horner
2021/12/15 23:54:58,"We need to think out of the box rather than just going round and round, beating ourselves up about numbers.",Christian Horner
2021/12/15 23:54:59,F1's ability to problem-solve is second to none and our ability to make rapid prototype parts is again second to none.,Christian Horner
2021/12/15 23:55:00,Sport can change so quickly where confidence is such a big factor.,Christian Horner
2021/12/15 23:55:03,Mercedes and Ferrari fear Red Bull more than any other team because they know the potency and capability that we have.,Christian Horner
2021/12/15 23:55:04,"There are no team orders within Red Bull Racing, other than that the drivers should race each other with respect.",Christian Horner
2021/12/15 23:55:05,We've always said that it doesn't say 'Daniel Ricciardo Racing' or 'Max Verstappen Racing' - it says Red Bull Racing.,Christian Horner
